87,Dead body,נבלה
87,Swamp,בפה
87,National,לאומי
87,Good luck,מל טוב
87,"Be frightened, be alarmed",נבהל
87,"Work, service; worship",עבודה
88,Redness; sparkling,חכלל
88,To be hot,חמם
88,Darkness,חסך
88,"Roaring, seething; burning",נחל
88,"Pure, innocent",חף
88,"Snare, danger",פח
89,Shut up; body,גוף
89,"Silence, whisper",דממה
89,Children,טף
89,To ransom,פדה
89,"Give evidence, bear witness",העיד
90,Mem: water,מים
90,Very silent,דומם
90,King: a title ofTiphareth,מלך
90,Basket,סל
90,"General, universal, collective",כללי
90,Manna; portion,מן
90,"Like, love",אהב לאהב לאהוב
90,Bus,אוטובוס
90,Knows,יודע
90,Be able to,יכל ל
90,Dirty,ליכל
90,(be) born,נולד
91,"The Mystic Number of Kether as Achad; the sum of the letters of the Supernal Beard if K = 11, etc. (see 145)", 
91,A tree,אילן
91,"Firm, faithful; Amen: So be it!: a title of Kether",אמן
91,The Ephod,אפוד
91,יהוה אדני interlaced,יאהדונהי
91,Archangel of Geburah,כמאל
91,"Food, fare",מאכל
91,Angel,מלאך
91,Queen (Ar.),מלכא
91,Manna,מנא
91,"A hut, tent",סוכה
91,Pekht: “extension”,פאהה
91,On his own,בגפו
91,Employ,העביד
92,Terror: a title of Geburah,פחד
92,The Lord thy God [is a consuming fire] (Deut. 4:24 – see 182; Deut. 28:58),יהוה אלהיך
92,Mud,בץ
92,Litter,צב
92,Anything,מאומה
92,Wash clothes,כיבס
92,How good!,מה וב כוה וב
93,Aiwass: the Minister of Hoor-paar-kraat (“correct” – cf. 78),עיוז
93,The sons of [the merciful] God,בני אל
93,Incense,לבונה
93,"A disc, round shield; a defender",מגן
93,Possession,נחלה
93,"Arduous, busy; host, army",צבא
93,Governor,פחה
93,"Adapt, conform",סגל
94,Corpse,גופה
94,The valley of vision,גיחזיון
94,To extinguish,דעך
94,"A fault (Ps. 50:20, i.e. there “allege a fault”)",דפי
94,A shore,חוף
94,A window,חלון
94,A drop,טפה
94,"Congratulations, good luck",מזל טוב
94,Prickly,מנד
94,Which? What?,איזה איזו אילו
94,English,אנגלי
95,The Sphere of Mars,מאדים
95,The great stone,אבן גדלה
95,The waters,המים
95,"Multitude, abundance",המן
95,Journey,מהלך
95,Queen,מלכה
95,"Selah, “Lift up!” (Ps. 32:5, 7, etc.)",סלה
95,To count,מנה
95,"Announce, inform",הודיע
95,Cover,כיסה
96,(Chaldee form of אלהים),אלהין
96,By day,יומם
96,"Occupation, [mundane] work (cf. 415 & 420)",מלאכה
96,The secret [counsel] of the Lord (Ps. 25:14; see 353),סוד יהוה
96,Statute,צו
96,The secret [counsel] of the Lord (Ps. 25:14 see 353),סוד יהוה
96,Truly,אמנה
96,Commode,אסלה
96,Very,מאד מאוד
97,"Changeless, constant; the God Amon (Na. 3:8)",אמון
97,The Son of Man,בן אדם
97,Archangel of Netzach,האניאל
97,The appointed time,זמן
97,To seize suddenly,חטף
97,"A hand-breadth, palm (I Kings 7:26 &. Ex. 25:25)",טפח
97,"A brick, tile",לבינה
97,A building; an architect,מבנה
97,The good waters of EL: Quicksilver (I.R.Q. 995; cf. 64 & 100),מי אל הטב
97,Yellow,צהב
97,The good waters of EL: Quicksilver (I.R.Q. 995 cf. 64 & 100),מי אל הטב
98,"Temporary dwelling, camp (Ex. 33:11)",זמנא
98,"Image; hid, concealed (pertains to Sol and the Lingam-Yoni)",חמן
98,"To consume, eat",חסל
98,"Bright, clear; white",צח
98,Arrow; lightning; punishment; wound; Out! Avaunt! Go away!,חץ
98,To forgive,סלח
98,Hat,כובע
98,Mow,כיסח
98,Purple,סגלה
98,Unanimously; all at once,פה אחד
99,The pangs of childbirth,חבלי לידה
99,"The Vault of Heaven; an inner chamber; wedlock, nuptial",חופה
99,"Cognition, knowledge",ידיעה
99,England,אנגליה
99,Salad,סלט
100,Kaph: the palm [of the hand] (fig. notariqon of Kteis-Phallus),כף
100,A day; the seas; the times,ימים
100,"Vases, vessels",כלים
100,"An effort, exertion",מדון
100,Mitigation of the one by the other (I.R.Q. 995; cf. 97),מחיטבאל
100,"Yoke; upper part; on, upon, above, over; to, towards; after; because",על
100,Throat,לע
100,"A suffering, discouraged one; tax",מס
100,"Flask, bottle",פך
100,Spice; drug; poison,סם
100,Dryness; ship,צי
100,Mitigation of the one by the other (I.R.Q. 995 cf. 97),מחיטבאל
100,Beauty,יפי
100,Maintain,כלכל
100,"Each, every, all",כל כל
100,Zadok,צדו
101,"Swallowed, destroyed",אלע
101,A storehouse,אסם
101,Michael: Archangel of Fire (lit. “Like God”),מיכאל
101,"Kingdom; a virgin princess (esp. THE Virgin Princess, i.e. the Church)",מלוכה
101,Gut; gut-string,נימא
101,Vomit,קא
101,And it was so,ויהי כן
101,To command,צוה
101,To reject,מאס
101,Miserable,אמלל
101,Bring out,יצא
102,A white goose,אווז לבן
102,Trust; truth; faith,אמונה
102,"Desirable, worthy of desire",נחמד
102,"Grace; pride; fame, glory; a wild goat",צבי
102,"Lord, owner; to possess; lands, government",בעל
102,Unit of measure,קב
102,"Vilon, veil: the veil between Yesod and Malkuth",וילון
102,To stand,יצב
102,To swallow,בלע
102,Husband,בעל 
103,Dust,אבק
103,"To guard, protect",גנן
103,Loathed,געל
103,"Food, meat (Ch.)",מזון
103,Oblation,מנחה
103,Prophets,נבאים
103,A calf,עגל
103,Camp,מחנה
103,Bestow,הנחיל
103,Halve; cross over,חצה
103,Buttocks,עכוז
104,Tzaddi: a fish-hook; trade,צדי
104,"Father of the mob, or of the multitude",אב המון
104,"Quarrel, dispute",מדין
104,"Personal [belongings], small private property",סגולה
104,"Giving up, presenting, remitting",סולח
104,Out! Avaunt! Go away!,חוץ
104,"Crushed, fine, thin",דק
104,King David,מלך דוד
105,"To subvert, ruin, change",הפך
105,"Skullcap, yarmulka",כפה
105,To go up,עלה
105,To come out,יצה
105,Jehoiada,יהוידע
105,Economics,כלכלה
106,Nun: a fish,נון
106,Attained,דבק
106,Stibium (a type of kohl),פוך
106,"Line, string, linen thread; norm",קו
106,Your God,אלהיכם
106,Soldier,חיל חייל
106,To work,לעבד
107,An egg,ביצה
107,Chain; flaming arrow,זק
107,The Shield (or Star) of David (the Hexagram),מגן דוד
107,Shine,בהק
107,Her husband,בעלה
107,Everything is for the good,הכל לטובה
107,"Set up, erect",הציב
107,Foster,טיפח
107,Goes out,יוצא
108,2×2×3×3×3: hence used as the number of beads on a rosary by some sects, 
108,The ears,אזנים
108,The fruit of a deep valley,באבי הנחל
108,"To force, do wrong to",חמס
108,To love very much,חנן
108,"To shut up, obstruct",חסם
108,The middle,חצי
108,"To measure out, share; a decree, statute; tall (masc.); task; boundary (cf. 113)",חק
108,Builders,בונים
108,Leader,מנהיג
108,Fruit of a deep valley,באביהנחל
108,Burp,גהק
108,Display; introduce to someone,הציג
109,Lightning,בקז
109,Quiet,מנוחה
109,Music,נגון
109,Circle; sphere,עגול
109,Small,קט
109,Province,מדינה
109,"Express, pronounce; express (h",ביטא הביע
109,Bed,מה מיטה
110,Father of Faith,אב האמונה
110,"The roof of a [bridal] canopy (“The artificial roof of heaven, under which the promises of marriage are delivered”)",גג החופה
110,"Resemblance, likeness, image",דמיון
110,To embrace,חבק
110,At the end of the days; the right hand,ימין
110,"A sign, flag, standard",נס
110,"Kinsmen, nation, populace; with, by, near",עם
110,Fool,כסל
110,Right,ימני
110,Grow,גדל לגדול 
110,"Establishment, institution, fo",מוסד
110,"Kinds of, types of",מיני
111,Aleph: an ox; a thousand,אלף
111,Pele: the [Hidden] Wonder: a title of Kether,פלא
111,Red (Gn. 25:25),אדמוני
111,He is One God: a name of God,אחד הוא אלהים
111,"Ruin, destruction, sudden death",אסן
111,AUM (thus in S.S.; cf. 47),אעם
111,Thick darkness,אפל
111,Passwords of ......,יוד יהוה אדני
111,Mad,מהולל
111,"A holocaust, whole burnt offering; an ascent",עולה
111,Precious stone,אבן חן
111,To bind together,קוה
111,Rapist,אנס
111,Export,ייצא
111,"Found, v.",מעא
111,Not yet,עוד לא
112,A structure; mode of building,בנין
112,Was angry,בנס
112,Sharpness,חדק
112,The Lord God: the divine name of Binah,יהוה אלהים
112,"(Notariqon of Ha-Qadosh Barukh Hua, 655)",הקבה
112,Dare,העז ל
113,Likewise; the same (fem.) (cf. 108),חקה
113,"A giving away, remitting",סליחה
113,"A stream, brook",פלג
113,"Shelter, refuge; protector",מחסה
114,Tear (weeping),דמע
114,"Gracious, obliging, indulgent",חנון
114,Science,מדע
114,Brains,מוחין
114,Christal,בדלחע
114,Secular,חילוני
114,"Near, next to",עליד
115,Here am I,הנני
115,The heat of the day,חום היום
115,"To make strong; vehement, eager",חזק
115,To test,נסה
115,Stomach,מעה
115,Blunt,הקהה
115,To the right,ימינה
115,Airplane,מטוס
115,Upper room,עליה
116,Doves,יונים
116,The munificent ones,נדיבים
116,Primordial,עילאה
116,Artificial (counted only with Mem final in S.S.),גלגלים
116,Exclusive,בלעדי
117,"Fog, darkness",אופל
117,"Chief, duke; guide",אלוף
118,"To pass, renew, change",חלף
118,To ferment,חמע
118,The High Priest,כהן גדול
118,Bosom,חיק
118,Arrive,הגיע ל
119,Lydian-stone,אבן בוחן
119,Beelzebub: the Fly-God,בעלזבוב
119,Weeping (subst.),דמעה
119,Abominable,פגול
119,Bominable,פגול
119,To deliver,פלט
119,Little,מעט
119,Peninsula,חצי אי
120,"Samekh: a prop, support",סמך
120,Master,כעל
120,"Foundation, basis",מוסדי
120,Season; the time of the decree,מועד
120,Strengthening,מכין
120,"Prophetic sayings, or decrees: “His days shall be” (hence “Abra-Melin”)",מלים
120,"A veil, covering, screen",מסך
120,"Imaginary, fanciful",דמיוני
120,Vermin,כנים
120,Mocker,לץ
120,Moth,סס
120,Shadow; shelter,צל
120,Hummus,חומוס
120,"Embrace, hug",חיבק
120,According to,לפי
120,"Move; wander, roam",נע
120,Stands; stands up,עומד
121,Vain idols,אלילים
121,"An end, extremity",אפם
121,Emanated from,אצל
121,Of whirling motions,הגלגלים
121,Nocturnal vision,חזוה די ליליא
121,It is filled,נמלא
121,Coin,מטבע
121,?Termination of Abr-amelim?,אמילם
121,Stand,מכונה
121,Glue; infect; (catch up),הדביק
121,Laboratory,מעבדה
122,Compelled by force,אנוסה
122,Revolutions [of souls],גלגולים
122,Evil possessing spirit,דיבוק
122,Onion,בצל
122,"Situation, condition",מפב
123,"A name of God implying Kether, Chokmah and Binah (3, 4 & 5 letters)",אהה יהוה אלהים
123,War,מלחמה
123,A blow; plague,נגע
123,"Pleasure, delight",ענג
123,"An attack upon others, a violation, injury",פגם
123,High Priest,כהן הגדול
123,Fortress,מעוז
123,Imitate,חיקה
124,An oak; hardness,חוסן
124,"Pleasure, delight: Eden",עדן
124,"By (author, creator)",עלידי
125,(?) Thine hand (Ps. 139:5; see S.D. 5:16),כפכה
125,(?) Thine hand (Ps. 139:5 see S.D. 5:16),כפכה
125,To answer,ענה
125,Cast idol,מסכה
125,Covering,מכסה
125,"From, from the",מ מ מה
125,"Principal, director",מנהל
125,Grandfather,סבא סב
126,Hospitality,מלון
126,Horse,סוס
126,On: a name of God (cf. 120); penalty of iniquity: “being taken away”,עון
126,"Humble, afflicted",ענו
126,Window,אלמנה
126,Amaze,הפליא
127,"Material, natural (Ar.)",מוטבע
127,Gravestone,מפבה
128,"To withdraw, rescue, deliver; to equip for war",חלץ
128,Goodly strength; proof,חסין
128,God the Eternal One,יהוה אלהינו
128,To prosper,צלח
128,Plague,מגפה
128,Forgive,סלח ל
129,Pleasure (Gn. 18:12),עדנה
129,"Delight, pleasure",עונג
129,The standing prayer (from vb. to stand),עמידה
129,Palace of Serenity (referred to Hod),היכל גונה
129,To plant,נטע
129,Escape,נמלט
130,Ayin: an eye,עין
130,Deliverance,הצלה
130,The Angel of Redemption,מלאך הגאל
130,"Decrees, prophetic sayings",מלין
130,The Pillars (cf. 164),עמודי
130,Destitute,עני
130,"A staircase, ladder",סלם
130,Chaff,מץ
130,Lest,פן
130,Swift,קל
130,"Seize, grasp",החזיק
130,Double,כפל
130,Special,מיחד מיוחד
130,Sinai,סיני
130,Symbol,סמל
130,Digest,עיכל
131,He was angry,אנף
131,Nose,אפים
131,"Turn, roll",אפן
131,A title of Kether,מכוסה
131,Humility,ענוה
131,Pluto (referred to Daath),פלוטו
131,To find,מצא
131,Lose,אבד איבד לאבדע
131,Correct,נכונה
131,Season,עונה
131,Thirsty,צמא
132,To make waste,בלק
132,To receive,קבל
132,Population,א כלוסיה
132,Come to the army,בוא לצבא
132,Constitution,חה חוקה
132,Fear,פחד מ
133,"(The Hebrew palatal letters; see I.Z.Q. 694 et seq., & cf. 84)",גיכק
133,Vine,גפן
133,The salt sea,ים המלח
133,"The Hebrew palatal letters; see I.Z.Q. 694 et seq., & cf. 84",גיכק
134,Burning,דלק
134,Remnant,פליטה
134,Dine; support,סעד
135,A destitute female,עניה
135,The congregation (see 161),קהל
135,"Roast, parch; burn; to be lightly esteemed, dishonoured",קלה
135,To turn,פנה
135,Kingdom,ממלכה
135,Road,מסלה
135,Unleavened Brd,מצה
135,Hesitate,היסס
135,"Deliver, save",הציל
135,Make light; treat with contemp,הקל
135,What,מה מה מה
136,The Avenging Angel,מלאך הגואל
136,"Fines, penalties",ממון
136,A voice,קול
136,Hezekiah,חזקיהו
136,"Times, double (in multiplicati",כפול
136,"Humble, modest",עניו
137,A wheel; one of the Auphanim,אופן
137,"The belly, gullet",אסטומכא
137,"A pillar, monument (Gn. 28:22)",מצבה
137,"A receiving, tradition; the Qabalah",קבלה
137,Able; can; may,יכול יכולה
137,"Issue, exit, utterance",מוצא
138,The Son of God,בן אלהים
138,"To smoothe, divide",חלק
138,"To leaven, ferment",חמץ
138,To pollute,חנף
138,He shall smite,מחץ
138,Forehead,מצח
138,To grow,צמח
138,To take,לקח
138,Student,סטודנט
139,To gather,לקט
139,Almost,כמעט
139,"Absorb (dry, blot; take in)",קלט
140,"Melakim, Kings: the Angelic Choir of Tiphareth",מלכים
140,Rottenness,מק
140,Above,מעל
140,Flower; hawk,נץ
140,Extremity,פס
140,Face,פני
140,"Threshold, entrance",סף
140,Thorn,צן
140,To pray,פלל
140,Trouble,עמל
140,To humble,כנע
140,Beget,הוליד להוליד
141,Robust; oaken,אמיץ
141,"Gathered, collected",אסף
141,"Precept, commandment",מצוה
141,"Faithful, loyal, steady",נאמן
141,First,קמא
141,"Angels, messengers",מלאכים
141,Exit,מוצה
141,End,אפס
142,"Wickedness, destruction",בליעל
142,A stranger; Balaam,בלעם
142,Delights (Fire & Water),מחמדים
142,In the eyes of,בעיני
143,The unshoeing,חליצה
143,Running waters (Ct. 4:15),נוזלים
143,"Plot of land, field",חלקה
143,Slang,סלנג
144,A sandal,סנדל
144,Before; the East; ancient things,קדם
144,To mourn,ספד
144,Takes,לוקח
144,Reason,סבה סיבה
144,Be about to,עמד ל
145,The thirteen Paths of the Beard of Macroprosopus (see 91 & 1350),א ב ג ד ה ו ז ח ט י כ ל מ
145,The Staff of God (Ex. 17:9),מטה האלהים
145,Inscrutable,מעלה
145,A feast,סעודה
145,Treasure; hidden or secret thing,מטמון
145,Bring in; insert (put in),הכניס
145,Lemonade,לימונדה
145,Sofa,ספה
145,On what; about what,על מה
145,Evacuate,פינה
145,Standing grain,קמה
146,The First Gate,בבא קמא
146,"Limit, end; boundless",סוף
146,Eternity; world; an adult,עולם
146,Meeting,אספה
146,Invent,המציא
146,Drove (a car); led,נהג לנהג
147,The four Names in the Lesser Ritual of the Pentagram,יהוה אדני אהיה אגלא
147,Four Names in the Lesser Ritual of the Pentagram,יהוה אדני אהיהאגלא
147,Full of; filled with,מלא מלאה
148,Netzach: victory,נצח
148,Libra: the scales,מאזנים
148,"Beni Elohim, Sons of the Gods: the Angelic Choir of Hod",בני אלהים
148,Glutton and drunkard (Deut. 21:20),זולל וסובא
148,"To withdraw, retire",חמק
148,"Flour, meal",קמח
148,Glutton and drunkard,זוללוסובא
148,Passover Lamb,פסח
148,Hold,אחז החזיק ב
148,"Boat, ship",אניה אונייה
148,Divide,חילק
148,Erase,מחק
148,Treated; drove,נהג לנהג ב
148,Inflate,ניפח
148,Annex,ספח
149,The living Gods (cf. 154),אלים חיים
149,A beating of the breast; a noisy striking,הספד
149,To make wrinkled,קמט
149,"Lit, set fire to",הדליק
149,Farmer,חקלאי
149,Climb,טפס
150,Soothsayer (lit. “one who knows”),ידעוני
150,A walking shoe,נעל
150,Thine eye (“is” written – see 160 & I.R.Q. 652),עינך
150,Nest,קן
150,"To darken, dim",עמם
150,"Wing, skirt; winged",כנף
150,Robe,מעיל
150,To mk angry,כעס
150,"Summon (a meeting), assemble",הקהיל
150,Enjoy,נהנה מ
151,אהיה spelt in full,אלף הה יוד הה
151,יהוה of the Gods is One יהוה,יהוה אלהים יהוה אחד
151,The Fountain [of Living Waters] (Jer. 17:13),מקוה
151,"A standing upright, stature",קומה
151,Jealous,קנא
151,Hope,קיוה ל
152,The Bringing-forth One,המוציא
152,"Residence, station",נציב
152,Bank,בנק
152,"Carry out, perform",בפע
152,Be insulted,נעלב
152,Commanded us,צונו
153,To strike,פגע
153,Representative,נציג
154,Elohim of Lives (cf. 149),אלהים חיים
154,How much does it cost?,כוה זה עולה
154,"Status, position",מעמד
155,Adonai the King: a divine name of Malkuth (cf. 65 & 361),אדני מלך
155,The faithful friend,דוד נאמן
155,The beard (“correct”) (S.D. 2:1 et seq.),דקנא
155,Letters of the Cherubic signs,ו ט נ צ
155,A seed,קנה
155,To be clean,נקה
155,"Subdue, overpower",הכניע
155,Tote bag,ילקוט
156,The number of letters in each Tablet of Enoch: 12×13, 
156,BABALON: THE VICTORIOUS QUEEN (lit. “Gate of the Gods”; see Liber 418),באבאלען
156,The Tabernacle of the congregation (Lev. 1:1),אהל מועד
156,A viper,אפעה
156,"Locked [door]; shod, wearing shoes",נעול
156,Fowl,עוף
156,Zion,ציון
156,Limpid blood,צלול
156,"Crying aloud (the city of Hadar (see 209), referred to Binah in I.R.Q. 994; cf. S.D. 4:19)",פעו
156,Tabernacle of the congregation,אהלמועד
156,Crying aloud,פעו
156,Jealousy,קנאה
157,The setting of the Sun,דמדומי חמה
157,"Was angry, enraged; anger",זעף
157,"The beard (see The Secret Doctrine II p.467, and no. 22); lingam (זנק?)",זקן
157,Hidden; wonderful,מופלא
157,Female; yoni,נקבה
157,Demon; injurer,מזיק
157,Setting of the Sun,דמדומיחמה
157,Drain,נקז
158,Arrows,חיצים
158,To suffocate,חנק
158,Balances (Ch.),מאזנין
158,"Eternal, perpetual, enduring",נצחי
158,And commanded us,וצונו
158,Party (political),מפלגה
158,Near; by the side of,על יד ליד
159,Surpassing Whiteness (see 934),בוצינא
159,Point,נקדה
159,Forward,קדימה
160,Thine eyes (pl.; “not” written; see 150 & I.R.Q. 652),עיניך
160,Silver,כסף
160,Fell down,נפל
160,"A rock, stone",סלע
160,Thy face (Ez. 3:8),פניך
160,Image,צלם
160,Cain,קין
160,"To be lovely, pleasant",נעם
160,"Existing, stable",קיים
160,To curse,קלל
160,To keep,מנע
160,"Proposal, suggestion, offer",הפעה
160,Television,טלויזיה טלוויזיה
160,All kinds of,כל מיני
161,The Heavenly Man (lit. the “primordial” or “exalted” man),אדם עילאה
161,The Congregation of the Eternal,קהל יהוה
161,"Be wonderful, be marvellous",נפלא
161,Buys,קונה
162,"The sum of the letters of the Lesser Beard, if N = 14, etc. (see 1350)", 
162,Son of the right Hand,בנימין
162,Colour,צבע
162,How great!,מה גדול כוה גדול
163,"He, the Lord God",הוא אלהים אדני
163,"Woman, wife",נוקבה
163,Finger,אצבע
163,Envy,קינא ב
164,The Pillars (see 79),עמדים
164,Ye shall cleave,חדבקים
164,Outer; civil (as opposed to sacred),חיצון
164,Crack,סדק
165,Strength (Ez.3:8),חזקים
165,To make them know (Ps. 25:4),להודיעם
165,NEMO (name of Magister Templi),עממיה
165,An assembly,עצה
165,Curse,קללה
165,Anger,הכעיס
166,Under penalty of law (esp. a fine),חייב ממון
166,The Most High,עליון
166,Mammal; suckling child; young,יונק
166,Minus,מינוס
166,"Route, course, path",מסלול
166,Falls,נופל
167,The Unnameable One (a demon),אסימון
167,Fetters (Job 36:8),זיקים
168,The Supernal Parents,אבא ואמא עילאה
168,To cover; protect,חפף
168,Sad,עצוב
169,The accentuator,טעמים
170,Wand; [David’s] Staff,מקל
170,Cup,ספל
170,Cloud,ענן
170,Seasons,מועדים
170,Fools; the constellation Orion,כסילים
170,Idol,פסל
170,To rescue,נצל
170,Action,מעלל
170,Before,לפני
170,"Journey, stage",מסע
170,Assist,סיע ל
171,The original seed (lit. “from the chief”; scil. “root”),מאציל
171,Emanating from,נאצל
171,The Face of God: the name of an angel,פניאל
172,"Cut, divided",בקע
172,He affected (“not” read),יעצב
172,Clusters; grapes,ענבים
172,The heel; the end,עקב
172,Qabalist,מקבל
172,The Golden image [of Nebuchadnezzar] (Dan. 3),צלם דהבא
172,Fashion,עיצב
172,Determine schedule; fix,קבע
173,Lighten mine eyes,גל עיני
173,I am יהוה thy God,אנכי יהוה אלהיך
173,"Appear, perform (on stage)",הופיע ב
174,Torches,לפידים
174,The splendour encircling him,נוגה לו סביב
174,Righteousness,צדפ
174,Fly (by plane),טס לטוס
174,"Eulogise; lament, mourn (minus",ספד ל
175,Suction,יניקה
175,Duplicity,מכפלה
175,"A slipping, falling",נפילה
175,Watchman,צפה
175,"Breast feed, suckle",היניק
175,Infer; (heat),הסיק
176,"An advisor, counselling",יועץ
176,To eternity,לעולם
176,Illegitimate,פסול
176,"Trial, temptation",נסיון
176,Plus,פלוס
177,Lord of Lords,אדון האדונים
177,The Garden of Eden,גן עדן
177,To cry out for help,זעק
177,Plenitude of plenitudes,מלוי המלוי
178,"The lower part, the loins",חלצים
178,"Good pleasure, choice, decision, will",חפץ
178,Quicksilver,כסף חי
178,"Constant, fixed",קבוע
178,To study; to learn,למד ללמד
178,Chatter,פטפט
179,A binding,עקדה
179,Taxi cab,טקסי
179,"To light, to set fire to",להדליק
179,Restaurant,מסעדה
180,"A spring, fountain (Ct. 4:15; see 143)",מעיין
180,Passive,מחקבל
180,To do,פעל
180,To leave,נסע
180,"Exploit, utilise",ניצל
180,Dive,צלל ל
181,Vicious; faulty,פסולה
181,Freeze,קפא
182,"A jealous (or, zealous) God (Deut. 4:24)",אל קנא
182,"Outcry, clamour",זעקה
182,Layer of snares; supplanter; Jacob,יעקב
182,Angel of the Gods,מלאך האלהים
182,Passive (as opposed to מחקבל = active),מקביל
182,"Jealous (or, zealous) God",אלקנא
182,Passive (as opposed to ;מחקבל = active),מקביל
184,Ancient time; eastward,נקדל
184,To number; to visit; to inspect,פקד
184,Problem,בעיה בעייה
184,"Lamentation, wailing, mourning",מספד
185,"Assemble, convene",נקהל
185,By heart; orally,על פה
185,Within,פנימה
185,Deed,פעלה
185,Coffee,קפה
186,Qoph: the back of the head; an ape,קוף
186,"A stone of stumbling, a rock to fall over (Is. 8:14)",אבן נגף
186,An increase,מוסף
186,A [civil] officer,ממונים
186,A place,מקום
186,"Experimental, tentative",נסיוני
186,Knock,דפק ב
186,Worker; labourer,פועל
187,"Auphanim, Wheels: the Angelic Choir of Chokmah",אופנים
187,Lifted up,זקף
188,The Master of the Nose,כעל החוטם
188,Midnight (cf. 579),חצי הלילה
188,Left; abandoned,עזב לעזב
189,A spring shut up (Ct. 4:12. Note גלה = “to uncover”),גל נעול
189,The Ancient among the Ancient,סבא דסבין
190,To which place the Angel guided (see Ex. 32:34),ויסע ויבא ויט
190,Internal,פנימי
190,"Crown of flowers, diadem, fillet",ציץ
190,The side or flank; rib,צלע
190,"The end, appointed time (Dan. 12:14; see 305)",קץ
190,Pearl: a title of Malkuth,פנין
190,Through which place The Angel guided,ויסע ויבאויט
191,"Face, countenance",אנפין
191,"Cessations, futilities, nothings",אפסים
191,"A box, chest; a repository",קופה
192,"Poisonous wind: the “Samún”, or “Simoon”",זלעפה
192,Ye shall cleave in יהוה (cf. 220),חדבקים ביהוה
192,Dough,בצק
192,Drowned,טבע לטבע
194,"Righteousness, equity, justice; the Sphere of Jupiter",צדק
194,"Overseer, officer",פקיד
195,A flock,מקנה
195,Visitation,פקודה
195,Neptune (referred to Kether),נפטון
195,To avenge,נקמה
196,"The Sea of Wisdom (S.D. 1:28, etc.)",ים סוף
196,"The crown, summit, point; thorn (cf. 140)",קוץ
196,Ages; worlds,עולמים
196,Narrowness; oppression,צוק
197,Most High God,אל עליון
197,Take a trip,טיל טייל לטייל
198,Victories,נצחים
198,Divided by... (in division),לחלק ל
198,Cheque (check),צחק
198,Deprive; negate,קיפח
199,A giving freely; charity,צדקה
200,Wings,כנפים
200,A branch,ענף
200,"Bone; substance, essence; body",עצם
200,Archetypal,קדמון
200,Summer,קיץ
200,A sling; a casting-net,קלע
200,Divination; witchcraft,קסם
200,To pour out,יצק
200,Give reasons,נימק
200,Fall,נפל מ
201,Light (Ch.),אר
202,To make empty,בקק
202,"Corn, grain; a field; son; pure, empty; chosen; purity, innocence",בר
202,A lifting up,זקיפה
202,Apertures,נקבים
202,"Many; much; great, mighty; multitude, abundance",רב
202,Chance,סכוי סיכוי
203,"Lead; initials of the Trinity, אב בן רוח; passed away, perished; feather, wing; (moreover the genital member; cf. 248 & 447)",אבר
203,To lie in wait,ארב
203,"A well, spring: a title of Malkuth",באר
203,Created,ברא
203,"Exotic, foreign; dwelling",גר
203,Greater (Ar.),רבא
203,"Group, team",קבוצה
204,Commencement of the name Abra-Melin,אברא
204,Pearl; race; age,דר
204,The righteous,צדיק
204,Hoard,אגר
204,Bottle,בקבק
204,Envelope,מעטפה
204,Laughs,צוחק
205,Splendrous,אדר
205,Mighty; hero,גבר
205,Mountain,הר
205,Song of joy,רה
205,Sock,גרב
206,Assembly; area,אדרא
206,Hail,ברד
206,"Spake; word, thing; cloud; murrain",דבר
206,They of the world,ימי עולם
206,"To see, observe, perceive; to consider",ראה
206,Dwell,דר ב
207,A scorpion (cf. 372),אגראב
207,Lord of the Universe,אדון עולם
207,Light (Aur is the balanced Light of open day; cf. 9 & 11),אור
207,Limitless,אין סוף
207,Ate,ברה
207,"Walled, fenced",גדר
207,That which cuts,הבר
207,The Elders (Deut. 21:19),זקנים
207,"Melt, fuse",זקק
207,"The Crown of the Ark; strange, foreign; border",זר
207,"To grow great, multiply",רבה
207,Demons; injurers,מזיקים
207,"Light (spelt in full, Vau = ויו; cf. 628 and 633)",א׃ו׃ר׃
208,Feather,אברה
208,A cistern,בור
208,Bowed,גהר
208,To make strife; contend,גרה
208,Locusts,ארבה
208,To kill,הרג
208,Multitude,רוב
208,Hole,חר
208,Cedar,ארז
209,Chief Seer or Prophet (hence Abra-Melin),אבראה
209,"Reward, profit, prize",אגרה
209,"To delay, tarry; behind (prep.)",אחר
209,Way,ארח
209,Dispersed,בזר
209,"Sojourned, dwelt; whelp",גור
209,Oppressed,זרב
209,"Ornament, splendour, honour; the supernal benignity; Hadar (the Hebrew version of the Syriac Hadad, “the Sun”, from the Egyptian Hadit; see 156 & I.R.Q. 994)",הדר
209,"Create, creates",בורא
209,Gallop,דהר
209,Justify,הצדיק
209,Zedekiah,צדקיה
210,Adam Primus: the First Man (see 607),אדהר
210,Choice,בחר
210,"Pass on, fly",ברח
210,"To decide, determine",גזר
210,"To dwell; circle, cycle; generation",דור
210,To conceive,הרה
210,A joining of words; incantations; to conjoin; a brother,חבר
210,A sword,חרב
210,"N.O.X. (Liber VII, 1:40; Liber 333 Caps. 1 & 29)",נ ע צ
210,"Points, pricks, dots",נקודים
210,"Amulet, magic square",קמע
210,Giants,נפלים
210,Rushing water,רי
210,"Bloom, blossom; hawk",נצע
210,To tremble,רגז
210,To enlarge,רחב
210,"Try on, measure",מדד למדד למדוד
